ID,input,BipolarSigmoid,BipolarSigmoid/dt,HyperbolicTangent,HyperbolicTangent/dt,ReLU,ReLU/dt,Sigmoid,Sigmoid/dt,SigmoidFunction,SigmoidFunction/dt,Threshold,Threshold/dt
35cccccccc0c4540,42.0999999999989,1,-1771.40999999991,1,1.0825915054416E-36,42.0999999999989,1,1,-3460.61999999982,1,-1730.30999999991,1,0
0299999999194540,42.1999999999989,1,-1779.83999999991,1,8.86350958526028E-37,42.1999999999989,1,1,-3477.27999999982,1,-1738.63999999991,1,0
cf65666666264540,42.2999999999989,1,-1788.28999999991,1,7.25682787765404E-37,42.2999999999989,1,1,-3493.97999999982,1,-1746.98999999991,1,0
9c32333333334540,42.3999999999989,1,-1796.75999999991,1,5.94138815322897E-37,42.3999999999989,1,1,-3510.71999999982,1,-1755.35999999991,1,0
69ffffffff3f4540,42.4999999999989,1,-1805.24999999991,1,4.86439719702174E-37,42.4999999999989,1,1,-3527.49999999982,1,-1763.74999999991,1,0
36cccccccc4c4540,42.5999999999989,1,-1813.75999999991,1,3.98263158038802E-37,42.5999999999989,1,1,-3544.31999999982,1,-1772.15999999991,1,0
0399999999594540,42.6999999999989,1,-1822.28999999991,1,3.26070295304323E-37,42.6999999999989,1,1,-3561.17999999982,1,-1780.58999999991,1,0
d065666666664540,42.7999999999989,1,-1830.83999999991,1,2.66963778430867E-37,42.7999999999989,1,1,-3578.07999999982,1,-1789.03999999991,1,0
9d32333333734540,42.8999999999989,1,-1839.40999999991,1,2.18571455359247E-37,42.8999999999989,1,1,-3595.01999999982,1,-1797.50999999991,1,0
6affffffff7f4540,42.9999999999989,1,-1847.99999999991,1,1.78951172247626E-37,42.9999999999989,1,1,-3611.99999999982,1,-1805.99999999991,1,0
37cccccccc8c4540,43.0999999999989,1,-1856.60999999991,1,1.46512828018486E-37,43.0999999999989,1,1,-3629.01999999982,1,-1814.50999999991,1,0
0499999999994540,43.1999999999989,1,-1865.23999999991,1,1.1995455801916E-37,43.1999999999989,1,1,-3646.07999999982,1,-1823.03999999991,1,0
d165666666a64540,43.2999999999989,1,-1873.88999999991,1,9.82104856221629E-38,43.2999999999989,1,1,-3663.17999999982,1,-1831.58999999991,1,0
9e32333333b34540,43.3999999999989,1,-1882.55999999991,1,8.04079448535875E-38,43.3999999999989,1,1,-3680.31999999982,1,-1840.15999999991,1,0
6bffffffffbf4540,43.4999999999989,1,-1891.24999999991,1,6.58324572434303E-38,43.4999999999989,1,1,-3697.49999999982,1,-1848.74999999991,1,0
38cccccccccc4540,43.5999999999989,1,-1899.95999999991,1,5.38990572958876E-38,43.5999999999989,1,1,-3714.71999999982,1,-1857.35999999991,1,0
0599999999d94540,43.6999999999989,1,-1908.68999999991,1,4.41288157700552E-38,43.6999999999989,1,1,-3731.97999999982,1,-1865.98999999991,1,0
d265666666e64540,43.7999999999989,1,-1917.43999999991,1,3.61296185678567E-38,43.7999999999989,1,1,-3749.27999999982,1,-1874.63999999991,1,0
9f32333333f34540,43.8999999999989,1,-1926.20999999991,1,2.95804298184815E-38,43.8999999999989,1,1,-3766.61999999982,1,-1883.30999999991,1,0
6cffffffffff4540,43.9999999999989,1,-1934.99999999991,1,2.42184075816557E-38,43.9999999999989,1,1,-3783.99999999982,1,-1891.99999999991,1,0
39cccccccc0c4640,44.099999999999,1,-1943.80999999991,1,1.98283550776784E-38,44.099999999999,1,1,-3801.41999999982,1,-1900.70999999991,1,0
0699999999194640,44.199999999999,1,-1952.63999999991,1,1.62340840850452E-38,44.199999999999,1,1,-3818.87999999982,1,-1909.43999999991,1,0
d365666666264640,44.299999999999,1,-1961.48999999991,1,1.32913438884803E-38,44.299999999999,1,1,-3836.37999999982,1,-1918.18999999991,1,0
a032333333334640,44.399999999999,1,-1970.35999999991,1,1.08820319912339E-38,44.399999999999,1,1,-3853.91999999982,1,-1926.95999999991,1,0
6dffffffff3f4640,44.499999999999,1,-1979.24999999991,1,8.90945424720159E-39,44.499999999999,1,1,-3871.49999999982,1,-1935.74999999991,1,0
3acccccccc4c4640,44.599999999999,1,-1988.15999999991,1,7.29444418532516E-39,44.599999999999,1,1,-3889.11999999982,1,-1944.55999999991,1,0
0799999999594640,44.699999999999,1,-1997.08999999991,1,5.97218578113656E-39,44.699999999999,1,1,-3906.77999999982,1,-1953.38999999991,1,0
d465666666664640,44.799999999999,1,-2006.03999999991,1,4.88961216211154E-39,44.799999999999,1,1,-3924.47999999982,1,-1962.23999999991,1,0
a132333333734640,44.899999999999,1,-2015.00999999991,1,4.00327584774482E-39,44.899999999999,1,1,-3942.21999999982,1,-1971.10999999991,1,0
6effffffff7f4640,44.999999999999,1,-2023.99999999991,1,3.27760504960301E-39,44.999999999999,1,1,-3959.99999999982,1,-1979.99999999991,1,0
3bcccccccc8c4640,45.099999999999,1,-2033.00999999991,1,2.68347605055366E-39,45.099999999999,1,1,-3977.81999999982,1,-1988.90999999991,1,0
0899999999994640,45.199999999999,1,-2042.03999999991,1,2.19704436773652E-39,45.199999999999,1,1,-3995.67999999982,1,-1997.83999999991,1,0
d565666666a64640,45.299999999999,1,-2051.08999999991,1,1.79878778974265E-39,45.299999999999,1,1,-4013.57999999981,1,-2006.78999999991,1,0
a232333333b34640,45.399999999999,1,-2060.15999999991,1,1.47272288172348E-39,45.399999999999,1,1,-4031.51999999981,1,-2015.75999999991,1,0
6fffffffffbf4640,45.499999999999,1,-2069.24999999991,1,1.20576351402863E-39,45.499999999999,1,1,-4049.49999999981,1,-2024.74999999991,1,0
3ccccccccccc4640,45.599999999999,1,-2078.35999999991,1,9.87195669874615E-40,45.599999999999,1,1,-4067.51999999981,1,-2033.75999999991,1,0
0999999999d94640,45.699999999999,1,-2087.48999999991,1,8.08247454231764E-40,45.699999999999,1,1,-4085.57999999981,1,-2042.78999999991,1,0
d665666666e64640,45.799999999999,1,-2096.63999999991,1,6.61737046876532E-40,45.799999999999,1,1,-4103.67999999981,1,-2051.83999999991,1,0
a332333333f34640,45.899999999999,1,-2105.80999999991,1,5.41784470728821E-40,45.899999999999,1,1,-4121.81999999981,1,-2060.90999999991,1,0
70ffffffffff4640,45.999999999999,1,-2114.99999999991,1,4.43575607725762E-40,45.999999999999,1,1,-4139.99999999981,1,-2069.99999999991,1,0
3dcccccccc0c4740,46.099999999999,1,-2124.20999999991,1,3.63168991360336E-40,46.099999999999,1,1,-4158.21999999981,1,-2079.10999999991,1,0
0a99999999194740,46.199999999999,1,-2133.43999999991,1,2.97337621791018E-40,46.199999999999,1,1,-4176.47999999981,1,-2088.23999999991,1,0
d765666666264740,46.299999999999,1,-2142.68999999991,1,2.43439455007376E-40,46.299999999999,1,1,-4194.77999999981,1,-2097.38999999991,1,0
a432333333334740,46.399999999999,1,-2151.95999999991,1,1.99311368327082E-40,46.399999999999,1,1,-4213.11999999981,1,-2106.55999999991,1,0
71ffffffff3f4740,46.499999999999,1,-2161.24999999991,1,1.63182346687434E-40,46.499999999999,1,1,-4231.49999999981,1,-2115.74999999991,1,0
3ecccccccc4c4740,46.599999999999,1,-2170.55999999991,1,1.33602405592435E-40,46.599999999999,1,1,-4249.91999999981,1,-2124.95999999991,1,0
0b99999999594740,46.699999999999,1,-2179.88999999991,1,1.09384398143724E-40,46.699999999999,1,1,-4268.37999999981,1,-2134.18999999991,1,0
d865666666664740,46.799999999999,1,-2189.23999999991,1,8.95563706671925E-41,46.799999999999,1,1,-4286.87999999981,1,-2143.43999999991,1,0
a532333333734740,46.899999999999,1,-2198.60999999991,1,7.33225547992812E-41,46.899999999999,1,1,-4305.41999999981,1,-2152.70999999991,1,0
72ffffffff7f4740,46.999999999999,1,-2207.99999999991,1,6.00314305084169E-41,46.999999999999,1,1,-4323.99999999981,1,-2161.99999999991,1,0
3fcccccccc8c4740,47.099999999999,1,-2217.40999999991,1,4.91495783085046E-41,47.099999999999,1,1,-4342.61999999981,1,-2171.30999999991,1,0
0c99999999994740,47.199999999999,1,-2226.83999999991,1,4.02402712619871E-41,47.199999999999,1,1,-4361.27999999981,1,-2180.63999999991,1,0
d965666666a64740,47.299999999999,1,-2236.2899999999,1,3.29459475943889E-41,47.299999999999,1,1,-4379.97999999981,1,-2189.98999999991,1,0
a632333333b34740,47.399999999999,1,-2245.7599999999,1,2.69738604848217E-41,47.399999999999,1,1,-4398.71999999981,1,-2199.35999999991,1,0
73ffffffffbf4740,47.499999999999,1,-2255.24999999991,1,2.20843291081584E-41,47.499999999999,1,1,-4417.49999999981,1,-2208.74999999991,1,0
40cccccccccc4740,47.599999999999,1,-2264.7599999999,1,1.80811194019445E-41,47.599999999999,1,1,-4436.31999999981,1,-2218.15999999991,1,0
0d99999999d94740,47.699999999999,1,-2274.2899999999,1,1.48035685044469E-41,47.699999999999,1,1,-4455.17999999981,1,-2227.58999999991,1,0
da65666666e64740,47.799999999999,1,-2283.8399999999,1,1.21201367898872E-41,47.799999999999,1,1,-4474.07999999981,1,-2237.03999999991,1,0
a732333333f34740,47.899999999999,1,-2293.4099999999,1,9.9231287213925E-42,47.899999999999,1,1,-4493.01999999981,1,-2246.50999999991,1,0
74ffffffffff4740,47.999999999999,1,-2302.9999999999,1,8.12437065095541E-42,47.999999999999,1,1,-4511.99999999981,1,-2255.99999999991,1,0
41cccccccc0c4840,48.099999999999,1,-2312.6099999999,1,6.65167210134136E-42,48.099999999999,1,1,-4531.01999999981,1,-2265.50999999991,1,0
0e99999999194840,48.199999999999,1,-2322.2399999999,1,5.44592850875899E-42,48.199999999999,1,1,-4550.07999999981,1,-2275.03999999991,1,0
db65666666264840,48.299999999999,1,-2331.8899999999,1,4.45874914918509E-42,48.299999999999,1,1,-4569.17999999981,1,-2284.58999999991,1,0
a832333333334840,48.399999999999,1,-2341.5599999999,1,3.65051504869811E-42,48.399999999999,1,1,-4588.31999999981,1,-2294.15999999991,1,0
75ffffffff3f4840,48.499999999999,1,-2351.2499999999,1,2.9887889349431E-42,48.499999999999,1,1,-4607.49999999981,1,-2303.74999999991,1,0
42cccccccc4c4840,48.599999999999,1,-2360.9599999999,1,2.4470134154971E-42,48.599999999999,1,1,-4626.71999999981,1,-2313.35999999991,1,0
0f99999999594840,48.699999999999,1,-2370.6899999999,1,2.00344513646186E-42,48.699999999999,1,1,-4645.97999999981,1,-2322.98999999991,1,0
dc65666666664840,48.799999999999,1,-2380.4399999999,1,1.64028214532583E-42,48.799999999999,1,1,-4665.27999999981,1,-2332.6399999999,1,0
a932333333734840,48.899999999999,1,-2390.2099999999,1,1.34294943610298E-42,48.899999999999,1,1,-4684.61999999981,1,-2342.3099999999,1,0
76ffffffff7f4840,48.999999999999,1,-2399.9999999999,1,1.09951400316624E-42,48.999999999999,1,1,-4703.99999999981,1,-2351.99999999991,1,0
43cccccccc8c4840,49.099999999999,1,-2409.8099999999,1,9.00205927832082E-43,49.099999999999,1,1,-4723.41999999981,1,-2361.70999999991,1,0
1099999999994840,49.199999999999,1,-2419.6399999999,1,7.37026277219221E-43,49.199999999999,1,1,-4742.87999999981,1,-2371.4399999999,1,0
dd65666666a64840,49.299999999999,1,-2429.4899999999,1,6.03426078985953E-43,49.299999999999,1,1,-4762.37999999981,1,-2381.1899999999,1,0
aa32333333b34840,49.399999999999,1,-2439.3599999999,1,4.94043488075062E-43,49.399999999999,1,1,-4781.91999999981,1,-2390.9599999999,1,0
77ffffffffbf4840,49.499999999999,1,-2449.2499999999,1,4.04488597044967E-43,49.499999999999,1,1,-4801.49999999981,1,-2400.7499999999,1,0
44cccccccccc4840,49.599999999999,1,-2459.1599999999,1,3.31167253670081E-43,49.599999999999,1,1,-4821.11999999981,1,-2410.5599999999,1,0
1199999999d94840,49.699999999999,1,-2469.0899999999,1,2.71136814992072E-43,49.699999999999,1,1,-4840.77999999981,1,-2420.3899999999,1,0
de65666666e64840,49.799999999999,1,-2479.0399999999,1,2.21988048725624E-43,49.799999999999,1,1,-4860.47999999981,1,-2430.2399999999,1,0
ab32333333f34840,49.899999999999,1,-2489.0099999999,1,1.81748442307441E-43,49.899999999999,1,1,-4880.21999999981,1,-2440.1099999999,1,0
78ffffffffff4840,49.999999999999,1,-2498.9999999999,1,1.48803039041121E-43,49.999999999999,1,1,-4899.99999999981,1,-2449.9999999999,1,0
45cccccccc0c4940,50.099999999999,1,-2509.0099999999,1,1.21829624214429E-43,50.099999999999,1,1,-4919.81999999981,1,-2459.9099999999,1,0
1299999999194940,50.199999999999,1,-2519.0399999999,1,9.97456599802867E-44,50.199999999999,1,1,-4939.67999999981,1,-2469.8399999999,1,0
df65666666264940,50.299999999999,1,-2529.0899999999,1,8.16648393119202E-44,50.299999999999,1,1,-4959.57999999981,1,-2479.7899999999,1,0
ac32333333334940,50.399999999999,1,-2539.1599999999,1,6.68615153898406E-44,50.399999999999,1,1,-4979.51999999981,1,-2489.7599999999,1,0
79ffffffff3f4940,50.499999999999,1,-2549.2499999999,1,5.47415788470591E-44,50.499999999999,1,1,-4999.49999999981,1,-2499.7499999999,1,0
46cccccccc4c4940,50.599999999999,1,-2559.3599999999,1,4.48186140741303E-44,50.599999999999,1,1,-5019.51999999981,1,-2509.7599999999,1,0
1399999999594940,50.699999999999,1,-2569.4899999999,1,3.66943776528241E-44,50.699999999999,1,1,-5039.57999999981,1,-2519.7899999999,1,0
e065666666664940,50.799999999999,1,-2579.6399999999,1,3.00428154494244E-44,50.799999999999,1,1,-5059.67999999981,1,-2529.8399999999,1,0
ad32333333734940,50.899999999999,1,-2589.8099999999,1,2.459697691749E-44,50.899999999999,1,1,-5079.81999999981,1,-2539.9099999999,1,0
7affffffff7f4940,50.999999999999,1,-2599.9999999999,1,2.01383014350983E-44,50.999999999999,1,1,-5099.99999999981,1,-2549.9999999999,1,0
47cccccccc8c4940,51.099999999999,1,-2610.2099999999,1,1.64878466996694E-44,51.099999999999,1,1,-5120.21999999981,1,-2560.1099999999,1,0
1499999999994940,51.1999999999991,1,-2620.4399999999,1,1.34991071450546E-44,51.1999999999991,1,1,-5140.47999999981,1,-2570.2399999999,1,0
e165666666a64940,51.2999999999991,1,-2630.6899999999,1,1.10521341587509E-44,51.2999999999991,1,1,-5160.77999999981,1,-2580.3899999999,1,0
ae32333333b34940,51.3999999999991,1,-2640.9599999999,1,9.04872212291296E-45,51.3999999999991,1,1,-5181.11999999981,1,-2590.5599999999,1,0
7bffffffffbf4940,51.4999999999991,1,-2651.2499999999,1,7.4084670780859E-45,51.4999999999991,1,1,-5201.49999999981,1,-2600.7499999999,1,0
48cccccccccc4940,51.5999999999991,1,-2661.5599999999,1,6.06553982999469E-45,51.5999999999991,1,1,-5221.91999999981,1,-2610.9599999999,1,0
1599999999d94940,51.6999999999991,1,-2671.8899999999,1,4.96604399283603E-45,51.6999999999991,1,1,-5242.37999999981,1,-2621.1899999999,1,0
e265666666e64940,51.7999999999991,1,-2682.2399999999,1,4.06585293807302E-45,51.7999999999991,1,1,-5262.87999999981,1,-2631.4399999999,1,0
af32333333f34940,51.8999999999991,1,-2692.6099999999,1,3.32883883789284E-45,51.8999999999991,1,1,-5283.41999999981,1,-2641.7099999999,1,0
7cffffffffff4940,51.9999999999991,1,-2702.9999999999,1,2.72542272862323E-45,51.9999999999991,1,1,-5303.99999999981,1,-2651.9999999999,1,0
49cccccccc0c4a40,52.0999999999991,1,-2713.4099999999,1,2.23138740306154E-45,52.0999999999991,1,1,-5324.61999999981,1,-2662.3099999999,1,0
1699999999194a40,52.1999999999991,1,-2723.8399999999,1,1.82690548891729E-45,52.1999999999991,1,1,-5345.27999999981,1,-2672.6399999999,1,0
e365666666264a40,52.2999999999991,1,-2734.2899999999,1,1.49574370674355E-45,52.2999999999991,1,1,-5365.97999999981,1,-2682.9899999999,1,0
b032333333334a40,52.3999999999991,1,-2744.7599999999,1,1.22461137143379E-45,52.3999999999991,1,1,-5386.71999999981,1,-2693.3599999999,1,0
7dffffffff3f4a40,52.4999999999991,1,-2755.2499999999,1,1.00262699036185E-45,52.4999999999991,1,1,-5407.49999999981,1,-2703.7499999999,1,0
4acccccccc4c4a40,52.5999999999991,1,-2765.7599999999,1,8.20881550875264E-46,52.5999999999991,1,1,-5428.31999999981,1,-2714.1599999999,1,0
1799999999594a40,52.6999999999991,1,-2776.2899999999,1,6.72080970335924E-46,52.6999999999991,1,1,-5449.17999999981,1,-2724.5899999999,1,0
e465666666664a40,52.7999999999991,1,-2786.8399999999,1,5.50253358972511E-46,52.7999999999991,1,1,-5470.07999999981,1,-2735.0399999999,1,0
b132333333734a40,52.8999999999991,1,-2797.4099999999,1,4.50509346975252E-46,52.8999999999991,1,1,-5491.01999999981,1,-2745.5099999999,1,0
7effffffff7f4a40,52.9999999999991,1,-2807.9999999999,1,3.68845856917716E-46,52.9999999999991,1,1,-5511.99999999981,1,-2755.9999999999,1,0
4bcccccccc8c4a40,53.0999999999991,1,-2818.6099999999,1,3.01985446203935E-46,53.0999999999991,1,1,-5533.01999999981,1,-2766.5099999999,1,0
1899999999994a40,53.1999999999991,1,-2829.2399999999,1,2.47244771789137E-46,53.1999999999991,1,1,-5554.07999999981,1,-2777.0399999999,1,0
e565666666a64a40,53.2999999999991,1,-2839.8899999999,1,2.02426898201513E-46,53.2999999999991,1,1,-5575.17999999981,1,-2787.5899999999,1,0
b232333333b34a40,53.3999999999991,1,-2850.5599999999,1,1.65733126807765E-46,53.3999999999991,1,1,-5596.31999999981,1,-2798.1599999999,1,0
7fffffffffbf4a40,53.4999999999991,1,-2861.2499999999,1,1.35690807721289E-46,53.4999999999991,1,1,-5617.49999999981,1,-2808.7499999999,1,0
4ccccccccccc4a40,53.5999999999991,1,-2871.9599999999,1,1.11094237191411E-46,53.5999999999991,1,1,-5638.71999999981,1,-2819.3599999999,1,0
1999999999d94a40,53.6999999999991,1,-2882.6899999999,1,9.09562684783472E-47,53.6999999999991,1,1,-5659.97999999981,1,-2829.9899999999,1,0
e665666666e64a40,53.7999999999991,1,-2893.4399999999,1,7.44686941884401E-47,53.7999999999991,1,1,-5681.27999999981,1,-2840.6399999999,1,0
b332333333f34a40,53.8999999999991,1,-2904.2099999999,1,6.09698100736353E-47,53.8999999999991,1,1,-5702.61999999981,1,-2851.3099999999,1,0
80ffffffffff4a40,53.9999999999991,1,-2914.9999999999,1,4.99178585166089E-47,53.9999999999991,1,1,-5723.99999999981,1,-2861.9999999999,1,0
4dcccccccc0c4b40,54.0999999999991,1,-2925.8099999999,1,4.08692858953432E-47,54.0999999999991,1,1,-5745.41999999981,1,-2872.7099999999,1,0
1a99999999194b40,54.1999999999991,1,-2936.6399999999,1,3.34609412188536E-47,54.1999999999991,1,1,-5766.87999999981,1,-2883.4399999999,1,0
e765666666264b40,54.2999999999991,1,-2947.4899999999,1,2.739550160281E-47,54.2999999999991,1,1,-5788.37999999981,1,-2894.1899999999,1,0
b432333333334b40,54.3999999999991,1,-2958.3599999999,1,2.24295396582176E-47,54.3999999999991,1,1,-5809.91999999981,1,-2904.9599999999,1,0
81ffffffff3f4b40,54.4999999999991,1,-2969.2499999999,1,1.83637538955649E-47,54.4999999999991,1,1,-5831.49999999981,1,-2915.7499999999,1,0
4ecccccccc4c4b40,54.5999999999991,1,-2980.1599999999,1,1.50349700562546E-47,54.5999999999991,1,1,-5853.11999999981,1,-2926.5599999999,1,0
1b99999999594b40,54.6999999999991,1,-2991.0899999999,1,1.23095923566622E-47,54.6999999999991,1,1,-5874.77999999981,1,-2937.3899999999,1,0
e865666666664b40,54.7999999999991,1,-3002.0399999999,1,1.0078241820253E-47,54.7999999999991,1,1,-5896.4799999998,1,-2948.2399999999,1,0
b532333333734b40,54.8999999999991,1,-3013.0099999999,1,8.25136651519769E-48,54.8999999999991,1,1,-5918.2199999998,1,-2959.1099999999,1,0
82ffffffff7f4b40,54.9999999999991,1,-3023.9999999999,1,6.75564752091023E-48,54.9999999999991,1,1,-5939.9999999998,1,-2969.9999999999,1,0
4fcccccccc8c4b40,55.0999999999991,1,-3035.0099999999,1,5.53105638232421E-48,55.0999999999991,1,1,-5961.81999999981,1,-2980.9099999999,1,0
1c99999999994b40,55.1999999999991,1,-3046.0399999999,1,4.52844595721707E-48,55.1999999999991,1,1,-5983.6799999998,1,-2991.8399999999,1,0
e965666666a64b40,55.2999999999991,1,-3057.0899999999,1,3.70757796882526E-48,55.2999999999991,1,1,-6005.5799999998,1,-3002.7899999999,1,0
b632333333b34b40,55.3999999999991,1,-3068.1599999999,1,3.03550810251163E-48,55.3999999999991,1,1,-6027.5199999998,1,-3013.7599999999,1,0
83ffffffffbf4b40,55.4999999999991,1,-3079.2499999999,1,2.48526383474366E-48,55.4999999999991,1,1,-6049.4999999998,1,-3024.7499999999,1,0
50cccccccccc4b40,55.5999999999991,1,-3090.3599999999,1,2.03476193101714E-48,55.5999999999991,1,1,-6071.5199999998,1,-3035.7599999999,1,0
1d99999999d94b40,55.6999999999991,1,-3101.4899999999,1,1.66592216811607E-48,55.6999999999991,1,1,-6093.5799999998,1,-3046.7899999999,1,0
ea65666666e64b40,55.7999999999991,1,-3112.6399999999,1,1.36394171127097E-48,55.7999999999991,1,1,-6115.6799999998,1,-3057.8399999999,1,0
b732333333f34b40,55.8999999999991,1,-3123.8099999999,1,1.11670102442335E-48,55.8999999999991,1,1,-6137.8199999998,1,-3068.9099999999,1,0
84ffffffffff4b40,55.9999999999991,1,-3134.9999999999,1,9.1427747068908E-49,55.9999999999991,1,1,-6159.9999999998,1,-3079.9999999999,1,0
51cccccccc0c4c40,56.0999999999991,1,-3146.2099999999,1,7.48547082099501E-49,56.0999999999991,1,1,-6182.2199999998,1,-3091.1099999999,1,0
1e99999999194c40,56.1999999999991,1,-3157.4399999999,1,6.12858516241648E-49,56.1999999999991,1,1,-6204.4799999998,1,-3102.2399999999,1,0
eb65666666264c40,56.2999999999991,1,-3168.6899999999,1,5.01766114532778E-49,56.2999999999991,1,1,-6226.7799999998,1,-3113.3899999999,1,0
b832333333334c40,56.3999999999991,1,-3179.9599999999,1,4.10811348820433E-49,56.3999999999991,1,1,-6249.1199999998,1,-3124.5599999999,1,0
85ffffffff3f4c40,56.4999999999991,1,-3191.2499999999,1,3.36343884992734E-49,56.4999999999991,1,1,-6271.4999999998,1,-3135.7499999999,1,0
52cccccccc4c4c40,56.5999999999991,1,-3202.5599999999,1,2.75375082253274E-49,56.5999999999991,1,1,-6293.9199999998,1,-3146.9599999999,1,0
1f99999999594c40,56.6999999999991,1,-3213.8899999999,1,2.25458048472134E-49,56.6999999999991,1,1,-6316.3799999998,1,-3158.1899999999,1,0
ec65666666664c40,56.7999999999991,1,-3225.2399999999,1,1.84589437813082E-49,56.7999999999991,1,1,-6338.8799999998,1,-3169.4399999999,1,0
b932333333734c40,56.8999999999991,1,-3236.6099999999,1,1.51129049430945E-49,56.8999999999991,1,1,-6361.4199999998,1,-3180.7099999999,1,0
86ffffffff7f4c40,56.9999999999991,1,-3247.9999999999,1,1.23734000452557E-49,56.9999999999991,1,1,-6383.9999999998,1,-3191.9999999999,1,0
53cccccccc8c4c40,57.0999999999991,1,-3259.4099999999,1,1.01304831371873E-49,57.0999999999991,1,1,-6406.6199999998,1,-3203.3099999999,1,0
2099999999994c40,57.1999999999991,1,-3270.8399999999,1,8.29413808795313E-50,57.1999999999991,1,1,-6429.2799999998,1,-3214.6399999999,1,0
ed65666666a64c40,57.2999999999991,1,-3282.2899999999,1,6.79066592288262E-50,57.2999999999991,1,1,-6451.9799999998,1,-3225.9899999999,1,0
ba32333333b34c40,57.3999999999991,1,-3293.7599999999,1,5.55972702494266E-50,57.3999999999991,1,1,-6474.7199999998,1,-3237.3599999999,1,0
87ffffffffbf4c40,57.4999999999991,1,-3305.2499999999,1,4.5519194940393E-50,57.4999999999991,1,1,-6497.4999999998,1,-3248.7499999999,1,0
54cccccccccc4c40,57.5999999999991,1,-3316.7599999999,1,3.72679647530513E-50,57.5999999999991,1,1,-6520.3199999998,1,-3260.1599999999,1,0
2199999999d94c40,57.6999999999991,1,-3328.2899999999,1,3.05124288479493E-50,57.6999999999991,1,1,-6543.1799999998,1,-3271.5899999999,1,0
ee65666666e64c40,57.7999999999991,1,-3339.8399999999,1,2.49814638489198E-50,57.7999999999991,1,1,-6566.0799999998,1,-3283.0399999999,1,0
bb32333333f34c40,57.8999999999991,1,-3351.4099999999,1,2.04530927100164E-50,57.8999999999991,1,1,-6589.0199999998,1,-3294.5099999999,1,0
88ffffffffff4c40,57.9999999999991,1,-3362.9999999999,1,1.67455759972455E-50,57.9999999999991,1,1,-6611.9999999998,1,-3305.9999999999,1,0
55cccccccc0c4d40,58.0999999999991,1,-3374.6099999999,1,1.37101180469493E-50,58.0999999999991,1,1,-6635.0199999998,1,-3317.5099999999,1,0
2299999999194d40,58.1999999999992,1,-3386.2399999999,1,1.12248952733668E-50,58.1999999999992,1,1,-6658.0799999998,1,-3329.0399999999,1,0
ef65666666264d40,58.2999999999992,1,-3397.8899999999,1,9.19016696038507E-51,58.2999999999992,1,1,-6681.1799999998,1,-3340.5899999999,1,0
bc32333333334d40,58.3999999999992,1,-3409.5599999999,1,7.52427231638844E-51,58.3999999999992,1,1,-6704.3199999998,1,-3352.1599999999,1,0
89ffffffff3f4d40,58.4999999999992,1,-3421.2499999999,1,6.1603531399605E-51,58.4999999999992,1,1,-6727.4999999998,1,-3363.7499999999,1,0
56cccccccc4c4d40,58.5999999999992,1,-3432.9599999999,1,5.04367056550616E-51,58.5999999999992,1,1,-6750.7199999998,1,-3375.3599999999,1,0
2399999999594d40,58.6999999999992,1,-3444.6899999999,1,4.12940820037409E-51,58.6999999999992,1,1,-6773.9799999998,1,-3386.9899999999,1,0
f065666666664d40,58.7999999999992,1,-3456.4399999999,1,3.38087348565867E-51,58.7999999999992,1,1,-6797.2799999998,1,-3398.6399999999,1,0
bd32333333734d40,58.8999999999992,1,-3468.2099999999,1,2.76802509497469E-51,58.8999999999992,1,1,-6820.6199999998,1,-3410.3099999999,1,0
8affffffff7f4d40,58.9999999999992,1,-3479.9999999999,1,2.26626727054738E-51,58.9999999999992,1,1,-6843.9999999998,1,-3421.9999999999,1,0
57cccccccc8c4d40,59.0999999999992,1,-3491.8099999999,1,1.85546270909123E-51,59.0999999999992,1,1,-6867.4199999998,1,-3433.7099999999,1,0
2499999999994d40,59.1999999999992,1,-3503.6399999999,1,1.51912438112237E-51,59.1999999999992,1,1,-6890.8799999998,1,-3445.4399999999,1,0
f165666666a64d40,59.2999999999992,1,-3515.4899999999,1,1.24375384857544E-51,59.2999999999992,1,1,-6914.3799999998,1,-3457.1899999999,1,0
be32333333b34d40,59.3999999999992,1,-3527.3599999999,1,1.0182995250878E-51,59.3999999999992,1,1,-6937.9199999998,1,-3468.9599999999,1,0
8bffffffffbf4d40,59.4999999999992,1,-3539.2499999999,1,8.33713137034087E-52,59.4999999999992,1,1,-6961.4999999998,1,-3480.7499999999,1,0
58cccccccccc4d40,59.5999999999992,1,-3551.1599999999,1,6.82586584534923E-52,59.5999999999992,1,1,-6985.1199999998,1,-3492.5599999999,1,0
2599999999d94d40,59.6999999999992,1,-3563.0899999999,1,5.58854628397203E-52,59.6999999999992,1,1,-7008.7799999998,1,-3504.3899999999,1,0
f265666666e64d40,59.7999999999992,1,-3575.0399999999,1,4.57551470768756E-52,59.7999999999992,1,1,-7032.4799999998,1,-3516.2399999999,1,0
bf32333333f34d40,59.8999999999992,1,-3587.0099999999,1,3.74611460234441E-52,59.8999999999992,1,1,-7056.2199999998,1,-3528.1099999999,1,0
8cffffffffff4d40,59.9999999999992,1,-3598.9999999999,1,3.06705922949386E-52,59.9999999999992,1,1,-7079.9999999998,1,-3539.9999999999,1,0
59cccccccc0c4e40,60.0999999999992,1,-3611.0099999999,1,2.51109571269827E-52,60.0999999999992,1,1,-7103.8199999998,1,-3551.9099999999,1,0
