,dim_1,dim_2,label:class
sample_18564,0.1333635155107752,-8.206728190391585,0
sample_18565,-0.16980361477769057,-7.425674734368329,0
sample_18566,-5.318189664856882,1.7187314732926684,1
sample_18567,2.6670011551683177,-4.896270629443532,2
sample_18568,2.208245170000094,-5.263520724703987,2
sample_18569,-5.874285606218854,-1.1395949456663776,1
sample_18570,1.206980761458535,-2.6779447994724106,3
sample_18571,0.6298377805022207,5.867664989689394,4
sample_18572,1.1209099821471227,5.111946314294167,4
sample_18573,-0.5059869830961816,-8.280662519908786,0
sample_18574,1.905903350704743,-1.6234400722173954,5
sample_18575,1.0909417702475084,-1.028532364584596,8
sample_18576,-3.1688328413493356,-6.296570325838081,6
sample_18577,-3.0968380464616536,-5.487508476560038,6
sample_18578,-0.454822661889899,-0.19700947021978166,8
sample_18579,0.43881102679441814,6.0242396779483265,4
sample_18580,-1.0769133432262425,5.580833700481865,9
sample_18581,-0.4275003985750179,-0.17450097417153937,8
sample_18582,-0.01019735502003035,-8.085995614122055,0
sample_18583,1.3716904797754614,4.74396658156776,4
sample_18584,-6.117685320912815,0.6681404141749834,1
sample_18585,0.37896274793257495,-3.3269438400612072,3
sample_18586,1.8869702983570698,-5.777959466732989,2
sample_18587,-0.44343796962689835,-8.229449052217127,0
sample_18588,1.1978445427455993,-2.7930503637331006,3
sample_18589,1.3896915831748196,-2.5914426896413003,3
sample_18590,1.5817184088910055,5.679801526281403,4
sample_18591,-0.4830939330364079,-7.440262201106234,0
sample_18592,2.1405635937555965,0.1022614812575848,5
sample_18593,1.5409563635867043,5.493724571595699,4
sample_18594,-2.684462822066864,-5.844173786938686,6
sample_18595,2.1075641004434913,-1.3534943250880112,5
sample_18596,-0.690093800817568,-0.3688880098161706,8
sample_18597,1.5994369900292202,5.021414374881203,4
sample_18598,-1.273718708279383,4.388555398558261,7
sample_18599,1.923797782364671,-5.795721355345181,9
sample_18600,-0.0011647347041030224,-8.270195518645295,0
sample_18601,1.6341627317544172,-0.6663444032945991,5
sample_18602,0.5714185650261141,6.2776550461518985,4
sample_18603,0.9190898803565473,4.8375125757163655,9
sample_18604,-0.5971649799655447,-7.850363806891817,0
sample_18605,0.276726053160184,6.528899254624164,4
sample_18606,-3.2386303481861356,-5.318699402866517,6
sample_18607,-0.4514615947390323,-8.077622654593517,0
sample_18608,1.5552935960936354,5.485326912101878,4
sample_18609,-2.3184625569736435,-4.087405155755067,6
sample_18610,-2.574556013941824,4.652659272808065,7
sample_18611,-0.14980956021638817,4.669638060241674,9
sample_18612,-2.9428851121119344,-5.524192561485126,6
sample_18613,1.483264465245601,-2.2791068058535404,3
sample_18614,2.6214523408431454,-5.8208684883286095,2
sample_18615,-0.3199740100298124,-0.7582820849627432,8
sample_18616,1.496924847955754,-2.8672081124325954,3
sample_18617,-1.9652323095218018,3.9673533097514935,7
sample_18618,1.4716068391010473,5.327007111697202,4
sample_18619,-1.363269884682934,-0.7620453506729437,8
sample_18620,-0.16026859143848546,-0.5723897922755351,8
sample_18621,2.741366097265246,-4.861815033614822,2
sample_18622,-1.5581092230194002,4.366643859890745,7
sample_18623,2.6969153698319586,-4.623848612032962,2
sample_18624,-0.41084570261445286,-0.44568052962654514,8
sample_18625,0.06494794903936406,4.969536741311113,9
sample_18626,-2.696643515533379,-5.843727899868296,6
sample_18627,0.8286551021964057,-2.0286673663368866,3
sample_18628,0.19398788628571148,-2.3571100475374034,3
sample_18629,1.9454005647729118,4.39404561993212,9
sample_18630,-0.801721557684783,-0.58277524592495,8
sample_18631,0.4191418734263657,-2.494205068723284,3
sample_18632,-0.32389162399429233,-7.698976810195518,2
sample_18633,2.599818875639424,-5.290831001951403,2
sample_18634,1.9596946770082786,-5.622730895185322,2
sample_18635,2.233565172171523,-4.142149388744323,2
sample_18636,-0.8901758852198964,-0.9619420844571834,8
sample_18637,0.558657156245324,5.443407748141639,4
sample_18638,1.5696178106743495,5.709231610910465,4
sample_18639,-0.38338452649879695,6.518343331588429,4
sample_18640,2.8346984296788293,0.5798196947576744,5
sample_18641,-5.072459583319997,2.4578678350613066,1
sample_18642,-0.35771138046591205,-7.944145873498702,0
sample_18643,-0.6337217085863243,-0.547726300615351,8
sample_18644,2.0284767652471536,-5.425410327093585,2
sample_18645,-1.6005818366334057,-0.5375675616845753,8
sample_18646,0.02931195360476333,-8.313220169542396,0
sample_18647,0.9749958562050927,-3.0139901447664172,3
sample_18648,-5.961165960515091,1.264851969521178,1
sample_18649,-2.1782371876539854,5.230605738260987,7
sample_18650,-5.656550032593633,-0.02137496791814831,1
sample_18651,1.0413437470107638,-6.835653555605729,0
sample_18652,0.7038499885380963,-6.6619801083172545,2
sample_18653,-1.9962915886799946,-4.500630269253971,6
sample_18654,-0.15084569468781212,5.802471399709299,9
sample_18655,-3.117829845422676,-5.259129620480968,4
sample_18656,-2.5900703556346216,-4.961423555083907,6
sample_18657,-5.042294590095685,1.5332278663135979,1
sample_18658,-1.092429118710451,-0.7178122315461597,8
sample_18659,-0.31643520125204055,-6.9594218903405585,0
sample_18660,-5.756757425567045,0.23518064821242318,1
sample_18661,-0.22198913069552484,-0.5065817566257912,8
sample_18662,2.407688480920542,-5.891546647747497,2
sample_18663,3.147166221996398,-5.252999116748822,2
sample_18664,-5.99921193212882,0.4338029536097747,1
sample_18665,-5.459956700938529,1.6821941484285228,1
sample_18666,-0.431066845430453,-7.620430928176296,0
sample_18667,0.1074188355229557,5.288675592854648,9
sample_18668,-3.0228616156942807,-6.366565751948593,6
sample_18669,1.5324839468948328,4.2842440783053926,9
sample_18670,0.8013189772043438,4.963145555916537,9
sample_18671,-3.3404612926016592,-4.797410394544858,6
sample_18672,-0.4693361667722495,3.835866483325009,7
sample_18673,-3.0743974469351407,-4.606851568747165,6
sample_18674,1.8514772304976583,-0.6657965018219442,5
sample_18675,1.4576660779247017,-1.5105115987833515,8
sample_18676,1.5861954994777219,-2.4077751953178486,3
sample_18677,1.7942877307956977,0.5228890387604118,5
sample_18678,1.173974857554,4.437493507515564,9
sample_18679,-3.280291249476149,-5.2451543152279,6
sample_18680,1.4369824354225726,-2.442161657024918,3
sample_18681,1.4167794280472124,4.826705681689004,9
sample_18682,-0.6536430601064158,3.8419264857630635,7
sample_18683,-1.6110415073593554,3.810457727761456,7
sample_18684,-5.689443003237184,0.977509004113463,1
sample_18685,2.812531798467947,-4.6728797214333815,2
sample_18686,-0.3538050542377706,-0.44787080401409585,8
sample_18687,-0.41185223509522356,5.05834265674037,4
sample_18688,1.4594822656771382,-2.1800379089873108,3
sample_18689,1.4954889129742843,4.198478086957226,9
sample_18690,-0.4467473991806662,-1.0244593880319137,8
sample_18691,-0.68582005383838,-0.4136385838849731,8
sample_18692,-2.2680376034633136,4.672307808499832,7
sample_18693,-5.201595469641471,2.590420966842704,1
sample_18694,2.6395599755929715,-5.514932370575838,2
sample_18695,0.9588044587161019,4.392324067760964,9
sample_18696,-6.0607411574372705,-0.4724098472046662,1
sample_18697,1.7331558595348402,-0.1113972828839353,5
sample_18698,-0.13073820882561715,5.538314147171485,9
sample_18699,-1.0229736351508045,5.768871636737252,9
sample_18700,2.1675545908752962,0.42402506002189827,5
sample_18701,-1.719834030244847,6.408029850898864,9
sample_18702,2.5369099914495736,0.1003960813496357,5
sample_18703,-2.5676248970912123,-5.752708675155232,6
sample_18704,-0.3578522275229071,-8.180257870142478,0
sample_18705,-5.416357459627908,-0.07449511876209511,6
sample_18706,-5.6238067207283615,1.850226270220791,1
sample_18707,-1.752055083459303,4.649089088837106,7
sample_18708,-5.4602502514658005,2.1689345339918167,1
sample_18709,0.6666539235968593,5.756686830472897,4
sample_18710,1.1090429790625957,4.5563216972741225,9
sample_18711,0.0754526959794017,-1.06109088820406,8
sample_18712,-0.34651220752678885,-0.5454216529869402,8
sample_18713,-0.13243214400718864,-6.119859639818698,0
sample_18714,1.7639413717298216,-6.208956717860007,2
sample_18715,0.03427908323216035,-0.27284192230137644,8
sample_18716,-0.22345192698736163,-7.760461196714214,0
sample_18717,-2.6515702146935327,-7.014096015447149,6
sample_18718,0.7783627502469584,6.314992668195747,4
sample_18719,-0.5305363645064418,-8.132579589786504,0
sample_18720,2.7174487044594726,0.7210318162350593,5
sample_18721,-0.659999787679656,4.424568171367163,7
sample_18722,-2.7352041024731943,-4.534641848967151,6
sample_18723,1.5473693928925878,4.3214844585300325,9
sample_18724,2.4153252661848805,0.6956502300921079,5
sample_18725,1.341339807196183,4.836900473379229,4
sample_18726,-0.31482931581172835,-8.257038313542457,0
sample_18727,2.1650528087076206,4.829407146961998,4
sample_18728,1.1527662031634973,-2.7464468288501283,3
sample_18729,0.5590512536767303,-2.8232248939413096,9
sample_18730,-1.3012767876920235,4.087222063482524,7
sample_18731,0.844281917933103,5.5466172855408535,4
sample_18732,0.06153628990432452,5.305123854374755,9
sample_18733,-3.3711454354922816,-4.416207085420416,6
sample_18734,0.1507638143639976,4.920459467111684,9
sample_18735,-1.5022442288234712,4.418315008643878,7
sample_18736,1.3008699277649283,-2.832118457799984,3
sample_18737,-2.487886669048414,4.742591587098607,7
sample_18738,0.24681571206997982,-8.279523966803305,0
sample_18739,0.22574964988261959,5.580072334407034,9
sample_18740,-0.31257678618068785,-7.907997193961566,3
sample_18741,1.462892235459058,-1.7048317512699072,8
sample_18742,-5.564160136348156,1.285158600402952,1
sample_18743,0.6680168032393049,-2.013097205290562,3
sample_18744,0.16444819464314997,-7.520515422370124,0
sample_18745,0.8203208225974735,4.642817080008754,9
sample_18746,0.8523430149735077,5.887349862385596,4
sample_18747,0.5456085705426209,4.759257672762966,9
sample_18748,0.1381384783736596,5.368476341942381,9
sample_18749,2.5229217717826016,-4.858480201375689,2
sample_18750,2.506747719735103,0.11428886604739384,5
sample_18751,-0.14089217961072198,-7.626872680497915,0
sample_18752,1.5440690228378953,5.59367237996609,4
sample_18753,1.5988913499572874,-2.4708299441475603,3
sample_18754,-1.4762971317595361,4.233138551905732,7
sample_18755,-0.05241724580832529,3.7782212571308245,7
sample_18756,-0.3237701800241178,5.884082671307582,9
sample_18757,0.86456110525022,4.329190696819278,9
sample_18758,-2.0081892224460165,4.448627724091174,7
sample_18759,-6.124999661952275,-0.39289987770828066,1
sample_18760,0.17557957069378713,-8.119479200413268,0
sample_18761,-6.010329909080217,0.46906712399364103,1
sample_18762,-5.5453224577739535,0.48243211552879184,1
sample_18763,0.759356849720137,-1.030329581477923,8
sample_18764,2.555551335605757,-4.209713082537563,2
sample_18765,2.323677695109029,-4.425111471084538,2
sample_18766,1.0203360367304875,-1.7601638198071972,3
sample_18767,0.6390883949540536,-2.684186468355077,3
sample_18768,0.6792216142111727,5.745941577052846,4
sample_18769,-5.211892485299658,1.5171560550831975,1
sample_18770,2.58965476528302,0.4822115724316995,5
sample_18771,0.6190680951766433,-1.8426199810717059,3
sample_18772,-2.661991138280513,-5.13682605072076,6
sample_18773,-2.521713486740402,-7.12262999726819,6
sample_18774,-1.935661126478871,4.93781139983786,7
sample_18775,-1.0070046067699763,-0.7022372655009453,8
sample_18776,-0.8805309322754243,-0.3181613645919853,8
sample_18777,2.5727063010354403,-5.114075419373719,2
sample_18778,-1.1502047797823969,5.635704178880362,9
sample_18779,1.6227712041818714,-0.3039601515176479,5
sample_18780,-0.03213354706092146,-8.049396142270318,0
sample_18781,2.0971523128453216,-6.059469432914614,2
sample_18782,-5.659521406997226,0.00715544835857872,1
sample_18783,1.9525645542916166,0.23359491422476802,5
sample_18784,2.7171291528064416,-4.447153860753949,2
sample_18785,-2.5521779794103496,4.885015480438326,7
sample_18786,0.4581657346334075,-2.2422585897170197,3
sample_18787,0.9237669115229399,4.441034914457251,9
sample_18788,-0.180730964675053,6.545339080645497,4
sample_18789,-2.884690610852156,-6.770578262196707,6
sample_18790,2.5348639876791648,0.3825518382996155,5
sample_18791,-5.578691948962865,0.9630342036601374,1
sample_18792,-2.5874255470962177,-5.426859816955831,6
sample_18793,-5.264121746405766,2.470731006121716,1
sample_18794,-2.026326361880422,5.428522850185659,7
sample_18795,-0.06247612219382281,-6.2795394599243455,0
sample_18796,-1.1043285482704734,-0.7760079419978256,8
sample_18797,0.8847119900297139,-2.131283686192276,3
sample_18798,-1.1150196636900997,6.057766113375538,9
sample_18799,-0.431869252862128,-0.7507451303805436,8
sample_18800,0.7252979535532303,-7.669277786717612,0
sample_18801,-5.476757234646847,1.551075492732108,1
sample_18802,-6.104458534289686,-0.9666585749031549,1
sample_18803,1.19425677366599,-2.1541827156123645,3
sample_18804,2.5528071323735895,-5.705320897364565,2
sample_18805,2.901159175516935,-4.034870865122529,2
sample_18806,0.4330564026149553,-2.3780935620811783,3
sample_18807,-5.15852940905237,2.2428725263004714,1
sample_18808,-0.2662220326538073,7.160273257215732,4
sample_18809,1.626971852461373,0.05318250756082735,5
sample_18810,-2.597166288485511,5.297490890265194,7
sample_18811,-3.0773839956670557,5.839176992663264,7
sample_18812,-1.2783616713651103,-0.6308973393545261,8
sample_18813,1.2944211311936615,-1.7547051172541097,3
sample_18814,-1.6400941459591585,6.307161956407149,9
sample_18815,-5.0080787721073055,2.3721498966145873,3
sample_18816,2.324348114629105,-4.382403308150876,2
sample_18817,-5.106377253201522,1.5596726250126618,7
sample_18818,2.1806135859492426,-4.093536578994885,2
sample_18819,-0.7041108264187518,3.8514396937489908,7
sample_18820,-2.591422063542148,5.714784775115656,7
sample_18821,1.7260356680086633,4.395648000718788,9
sample_18822,-2.4512039136697927,-5.260194662001975,6
sample_18823,1.2820729925124839,-0.3349505483998502,5
sample_18824,0.255807082344051,6.712956567000635,4
sample_18825,-3.1809868059054573,5.5765351578172755,7
sample_18826,-2.7169431660033876,5.702245954713153,7
sample_18827,0.6970990827072074,-1.5463873730175282,3
sample_18828,0.3440538887974441,-2.6644757850506378,3
sample_18829,0.865310449164289,4.499279428581396,9
sample_18830,3.0088422356206195,0.889920337206557,5
sample_18831,-5.145595626738302,2.557180435818868,1
sample_18832,-0.23506332935176455,7.275220438616065,4
sample_18833,-0.6920920949241562,-7.024053759136954,0
sample_18834,-6.263028282038083,-1.5841903776843231,1
sample_18835,-0.8170885230639247,4.743965506281039,7
sample_18836,-1.216713452395309,-0.4867457392400202,8
sample_18837,0.5539980937892622,-6.938727933115126,0
sample_18838,0.5485444433628237,-7.787998341972522,0
sample_18839,-2.813674897393291,-6.7953588716657025,6
sample_18840,3.0875396664812484,0.8962082110684477,5
sample_18841,1.5918812840207812,-1.7899696428349925,3
sample_18842,3.204197120203057,-4.938267090920558,2
sample_18843,1.4746205107737322,4.422762244105463,9
sample_18844,-2.080877284971939,4.964190933440654,7
sample_18845,-1.6710083374823244,5.480761788500817,7
sample_18846,3.468479626195163,-4.837741014534598,2
sample_18847,2.1581561504358344,4.70045151705722,4
sample_18848,0.1309506491989167,-2.8035207314563473,3
sample_18849,-2.8912713589436083,-5.387830132386036,6
sample_18850,-2.7055493404436994,-4.107498046596603,6
sample_18851,1.990977679028807,-4.073956325944682,2
sample_18852,2.029891981269515,-4.253403207585034,2
sample_18853,-5.295723520571834,1.3284362183286682,1
sample_18854,-5.866581586381571,-1.1668194855352767,1
sample_18855,1.8427351989428287,4.6481426992374315,4
sample_18856,-3.0166257865998873,5.229115556700612,7
sample_18857,-0.08683650813174627,-0.7768518835786538,8
sample_18858,-2.721597782713918,4.75788630169628,7
sample_18859,0.544994894592383,-6.308809717676161,0
sample_18860,-0.24684729753455614,5.733202955071409,9
sample_18861,-0.809207545998087,5.542033786429159,9
sample_18862,-0.558907787929532,5.520248172100438,9
sample_18863,0.6154607052231684,-2.7757402024752023,3
sample_18864,-5.889202024847115,-1.3784786642858653,1
sample_18865,2.6404707106588483,-4.794606799746273,2
sample_18866,3.121557983411458,-4.704790205486785,2
sample_18867,0.7952984791047868,5.4665328244799065,4
sample_18868,-0.08069166046754449,6.561384898314366,4
sample_18869,0.6788146583169171,-7.263046678303699,0
sample_18870,-2.756598175995591,-6.472718339200544,6
sample_18871,-5.4898795223788746,2.0042828453981056,1
sample_18872,-2.910165719736219,5.423686802163213,7
sample_18873,-0.02484594555381524,-0.6606523340086373,8
sample_18874,-2.9273527591866495,5.571494962134082,7
sample_18875,-0.5740642255453974,5.522568723015176,9
sample_18876,2.4874702031907874,0.7552502983271814,5
sample_18877,-1.1589711173830555,4.4334026788592835,7
sample_18878,0.20414431630275742,7.112794637536332,4
sample_18879,-0.24008363451113435,-8.335162525228595,0
sample_18880,2.8430739097843247,0.7179322797896464,5
sample_18881,-5.7011792023338765,0.5264784199812977,1
sample_18882,0.933031768348795,-7.61275603491007,0
sample_18883,1.950886834409584,-1.6250873960581342,5
sample_18884,-0.2808098807277958,5.743534630893862,9
sample_18885,-1.0154279280316176,-1.0864804341643004,8
sample_18886,-0.8013606375854829,5.992979444803205,9
sample_18887,-5.3441902232406635,2.0667071170578972,1
sample_18888,-1.3150082565068917,-0.7244455240659676,8
sample_18889,1.3861477847525,4.690469118311121,4
sample_18890,0.5640283382184978,-7.901012626133429,0
sample_18891,-0.7637945275027541,-0.3963086695820365,8
sample_18892,2.230262385436141,-4.282228165422202,2
sample_18893,-0.0839923781239371,-7.617670927036433,0
sample_18894,0.7332426461900425,-7.179175635438786,0
sample_18895,-2.423870972789687,4.566475345725229,7
sample_18896,0.5625125600969428,-2.299783564573279,3
sample_18897,-0.16860873507429558,-8.112978558949246,0
sample_18898,2.3042405508939856,0.5279362759219756,5
sample_18899,0.46357642449083997,5.283639505551705,4
sample_18900,-6.031655392729623,-2.121775957390784,1
sample_18901,2.92478743762348,-5.610841489753718,2
sample_18902,-1.6203945711089078,-0.6769049137567783,8
sample_18903,-1.5765272101629961,-0.8778007732068284,8
sample_18904,-2.549858201464018,-4.653867693995649,6
sample_18905,-3.0106045990092998,-4.756103041225083,6
sample_18906,0.6529933913392963,6.359319153083434,4
sample_18907,-5.109487979726067,2.5941728668489215,1
sample_18908,-2.449471754242869,-5.112503916132705,6
sample_18909,-2.490184474888874,-6.913705260996422,6
sample_18910,0.7655358144345474,-7.682567482048923,0
sample_18911,0.9508316155234788,3.835448546473092,7
sample_18912,-2.4267486508649685,-4.768659007769954,6
sample_18913,-5.311790295115623,1.6557873377609478,1
sample_18914,-0.1340884949297764,6.943760971511869,4
sample_18915,-0.13025157243521077,-7.664410961435611,0
sample_18916,0.8549395983509782,-3.1386196660286556,3
sample_18917,0.4319516269535549,4.916656715424086,9
sample_18918,-0.14846969937941065,4.704123937533143,9
sample_18919,-6.1164389923477245,-0.021454807694198923,1
sample_18920,0.5133781362482439,-1.9748697931565034,3
sample_18921,0.671261225884008,-1.6394953432812036,3
sample_18922,0.2803232412707357,-7.657429905556293,0
sample_18923,2.4775658522299224,-4.00288266493044,2
sample_18924,0.051858131920990716,-7.573842472457425,0
sample_18925,0.7808250025468756,-2.663889628744927,3
sample_18926,1.99824598185545,0.4546881626220724,5
sample_18927,0.2474080788156997,-7.778201848188332,0
sample_18928,2.5470062466671126,-4.295507332457421,2
sample_18929,0.043578099667413606,4.6914285749588736,9
sample_18930,2.949738560042715,0.9576579510245383,5
sample_18931,3.186902531900633,-4.349784823365754,2
sample_18932,-0.8089933313774939,-0.4770075126623783,8
sample_18933,1.674985717018196,-0.8475794775794308,5
sample_18934,-0.5245326036777324,-0.5827529968906481,8
sample_18935,2.6913572320147554,0.7330794721150298,5
sample_18936,-0.7450230628358051,5.32660906735394,9
sample_18937,-0.1368052565375406,-7.392331228545818,0
sample_18938,0.007537984613764554,6.662703720652009,4
sample_18939,1.3715455171215716,-0.5855558280075523,5
sample_18940,0.9649937611013573,-2.8623851112648024,3
sample_18941,-5.780955991787767,-1.003426460412821,1
sample_18942,-0.580035771479716,6.971222508894532,4
sample_18943,-6.089108670331648,-1.825375724723394,1
sample_18944,2.902213195550713,-4.530938888602111,2
sample_18945,0.9084126678382572,4.71283506006612,9
sample_18946,-1.4366010009743062,-0.5749024265969732,8
sample_18947,2.5241168104503853,-5.33282926274875,2
sample_18948,1.9643069306299676,-0.8100524559437448,5
sample_18949,1.0358423504740828,-1.9909881228025188,3
sample_18950,1.9627926234903414,-0.6780068317086483,5
sample_18951,-1.0512849769105266,3.8420832958705824,7
sample_18952,-3.2988269403694805,5.546407147037525,7
sample_18953,-1.2090271032433253,-1.0859218817244243,8
sample_18954,-6.01125228853633,-1.8607059645739534,1
sample_18955,1.8632669483542255,4.951905976202447,4
sample_18956,0.6737701030117311,-3.0120755280109464,3
sample_18957,-3.20474006673598,-5.902623836679216,6
sample_18958,-2.5967088038179575,-5.6658154408810875,6
sample_18959,-5.460143641380898,1.2972562784781847,1
sample_18960,-0.9970296875943858,6.0437812077889745,9
sample_18961,0.11748765924400843,-2.1179198033294453,3
sample_18962,-0.06551186970958633,7.154029789558989,4
sample_18963,0.13469933274633186,4.023059429126897,7
sample_18964,-6.062523443496519,-1.7335444204823642,1
sample_18965,0.515761759699669,-1.8470389959271365,3
sample_18966,0.3274288265373025,-2.9431058909906467,3
sample_18967,-0.8754831547722959,4.431316380796896,7
sample_18968,-1.1127666914136891,-0.4215345101784431,8
sample_18969,1.8596259322104134,-1.751468786413921,5
sample_18970,-2.7172227139211813,5.898137780863546,7
sample_18971,-0.15892977084877227,-6.3196801507165485,0
sample_18972,-2.885530941827451,-4.732944041165334,6
sample_18973,3.44799307254159,-4.729518001409067,2
sample_18974,-0.8998614409332724,5.924690956078296,9
sample_18975,0.5014510038310366,-2.2377099267811973,3
sample_18976,0.6850576594220805,-2.595581060735647,3
sample_18977,-1.0628484321058154,4.385768249492625,9
sample_18978,0.613584479211588,-2.18619664304962,3
sample_18979,2.406376192526835,-5.424958728048876,2
sample_18980,-2.785645043102658,5.323185178183893,7
sample_18981,-5.167985406016885,2.145197562261175,1
sample_18982,-0.20203442666652707,6.7108757009834115,4
sample_18983,-2.8363945798638763,-6.569087686871909,6
sample_18984,-5.769063479690419,-1.140873262267924,1
sample_18985,0.8696237132378932,-1.3948484335235551,9
sample_18986,-1.2843039507042298,6.415614980310771,9
sample_18987,0.2084783101882197,-2.9836946438886724,3
sample_18988,-5.963900839031919,-2.463729336477848,1
sample_18989,0.915766163234677,5.385366123028138,4
sample_18990,1.122740202620858,-7.335730932939997,0
sample_18991,0.3913601933842536,4.978637058700203,4
sample_18992,0.5319862494467683,-6.971444694736825,0
sample_18993,1.2958407880605403,-2.7175993783188224,3
sample_18994,-5.851558829848706,-1.2434754221539872,1
sample_18995,0.12630818276410644,-0.5669012815762797,8
sample_18996,2.5825522904971967,-6.014516728025509,2
sample_18997,0.9083644975971304,4.652165780657215,9
sample_18998,0.12858790646548376,-2.9742272105441874,3
sample_18999,3.46448734661704,-4.867508649630083,2
sample_19000,-0.18264820487060307,7.064274886106653,4
sample_19001,-0.9761960796607816,-0.7582815138685124,8
sample_19002,2.676499768183579,0.0570800105633514,5
sample_19003,-2.8031103322749567,-6.8598458783263805,6
sample_19004,-2.4375513668813604,6.049766758971326,7
sample_19005,0.5016156434251452,-6.424278871256968,0
sample_19006,-5.638417781213768,-1.7620926093628366,8
sample_19007,-0.5232845063845676,-8.046963098925902,0
sample_19008,-2.0053170638605335,6.523920308188922,9
sample_19009,-0.09600322201570968,-6.559107312898196,0
sample_19010,0.6219609387350822,-6.262574346566133,0
sample_19011,-5.744338625704733,-0.7542633019509616,1
sample_19012,-6.231437246439335,-0.8945450678351905,1
sample_19013,0.8376781867962007,-7.463813655795245,0
sample_19014,2.375412679464974,-5.974296522568607,2
sample_19015,0.38551501938725447,-2.232565545691478,3
sample_19016,-0.09675229597320485,-2.39541467211249,3
sample_19017,0.2029288671769263,-2.1143585417968507,3
sample_19018,-0.23754689702811368,7.1581453835523705,4
sample_19019,-6.06050334443756,0.9280017505486045,1
sample_19020,2.1528861316929344,-1.004801816741265,5
sample_19021,1.6304777734732716,-0.24611781621238943,5
sample_19022,-2.5087953838036894,-4.228764238600109,6
sample_19023,1.6612760440293892,-0.7908741549507471,5
sample_19024,-3.1275982882221913,5.669758229786671,7
sample_19025,1.1862900786921375,4.55632973932559,9
sample_19026,-1.67353832856425,-0.8303611406805002,8
sample_19027,0.4539211124575505,4.924564289099931,4
sample_19028,0.9121904703246593,-6.497104721727442,0
sample_19029,1.8548816634457164,-4.231215091539934,2
sample_19030,-6.15173820893264,-2.016389859488847,1
sample_19031,0.9266389076759559,4.357400146022841,9
sample_19032,2.359802006895762,-6.219049363058138,2
sample_19033,1.9315942582365349,4.9075578135183004,4
sample_19034,-0.2346866840549217,7.260970561401256,4
sample_19035,0.3429620891239864,6.979181945504796,4
sample_19036,3.184785011939259,0.8124423209845058,5
sample_19037,-5.259848604615614,1.8220154797198458,1
sample_19038,-2.4801112888205217,-4.235528305892218,6
sample_19039,-0.6390036946779547,-7.189364977189048,0
sample_19040,-3.0895289864159587,5.721793297012652,7
sample_19041,-2.8576393457874567,-6.484211120218025,6
sample_19042,-2.084225830433692,-0.6492254031015104,8
sample_19043,1.7724813959526635,4.436522530138757,9
sample_19044,-1.64282553770316,-0.9022436561037688,8
sample_19045,2.1269409170786138,4.8091628972248905,4
sample_19046,-1.7506300554857543,6.638553323106871,9
sample_19047,0.04957442791950563,-0.8250180117195779,8
sample_19048,-1.5448546795466178,6.652292773506564,9
sample_19049,-3.2299096806861756,-4.397452585398969,6
sample_19050,0.6978413560532957,-7.2963246369716765,0
sample_19051,-2.012250288586863,4.5441920169217696,7
sample_19052,-6.17371082884358,-1.9006434784737851,1
sample_19053,-0.31101774942448956,-0.5640530593126467,8
sample_19054,2.3416009290226256,-6.138311261939811,2
sample_19055,-2.971271799849953,5.521790392863592,7
sample_19056,-0.4228966255411233,7.158464208512447,4
sample_19057,1.4962454672401624,-0.9626011677709618,5
sample_19058,-2.5866560055526295,5.9020643688183885,7
sample_19059,-5.909725226220528,-2.4771576641814197,1
sample_19060,-0.5572324358255978,7.175361807722674,4
sample_19061,0.2508170003193239,-6.704413375509885,0
sample_19062,0.757734906081947,-6.296914830378304,0
sample_19063,-3.166171851820218,-6.0040315335553345,6
sample_19064,0.7382301189281123,-3.020143178615897,3
sample_19065,0.5179010572927341,4.296208521959444,4
sample_19066,-1.7970375727901384,-0.8506191801677694,8
sample_19067,-3.1154334984540086,-6.252371845975756,6
sample_19068,-1.9116632002634055,-0.6830707074537821,8
sample_19069,-6.177667355262163,0.5164617779468158,1
sample_19070,2.379992676920205,-6.149659277993312,2
sample_19071,-6.250751017926505,-0.19449143391179521,1
sample_19072,-5.847564552411527,-1.2753189052132237,1
sample_19073,-0.07563336144421857,-6.383365320047969,0
sample_19074,-2.3800054507710993,5.760535050815914,7
sample_19075,-0.6602140675291494,-7.614194112663435,0
sample_19076,0.27353821709038995,-3.477477453495558,3
sample_19077,0.1646016186300873,6.565971595541266,4
sample_19078,3.167413627856941,0.6821526545205909,5
sample_19079,1.7548487933164607,-1.2535501892116534,5
sample_19080,-1.0723399251957995,-0.9963315047333247,8
sample_19081,0.06915099304150737,-6.4388127446547765,0
sample_19082,3.094666482995987,0.6090779873715377,5
sample_19083,0.21220588314942307,-7.726374150295901,0
sample_19084,2.761813276069572,0.24215785055647293,5
sample_19085,2.3112523671208156,-4.511432464442763,2
sample_19086,-1.3972166718578993,6.53166805858237,9
sample_19087,-3.0248335669768416,4.560821405998998,7
sample_19088,2.1516583273543155,-6.160107073166358,2
sample_19089,-0.3168294063214665,5.229438352221094,4
sample_19090,0.6802426959164026,-3.3037971019889922,5
sample_19091,-5.190329315516213,2.114394369745548,1
sample_19092,-5.940602507303144,-2.486086626494764,1
sample_19093,0.9296454357783871,-2.602446746373044,3
sample_19094,-5.927011477351265,-2.521024855792322,1
sample_19095,-5.133368865032688,1.8347371644871961,1
sample_19096,-2.3717130496356957,-4.808538335880441,6
sample_19097,-5.104898871953895,1.6099635220358597,1
