ID,NodeType,weight,x,y,degree,degree.in,degree.out,degreeCentrality,OutDegreeCentrality,label
3610,7,1,0,0,15,13,2,8.50012466849514E-05,2.2666999115987E-05,3610
3611,7,1,0,0,57,31,26,0.000323004737402815,0.000294670988507831,3611
3612,7,1,0,0,19,14,5,0.000107668245800938,5.66674977899676E-05,3612
3613,7,1,0,0,15,7,8,8.50012466849514E-05,9.06679964639481E-05,3613
3614,7,1,0,0,10,5,5,5.66674977899676E-05,5.66674977899676E-05,3614
3615,7,1,0,0,20,11,9,0.000113334995579935,0.000102001496021942,3615
3616,7,1,0,0,12,9,3,6.80009973479611E-05,3.40004986739806E-05,3616
3617,7,1,0,0,33,22,11,0.000187002742706893,0.000124668495137929,3617
3618,7,1,0,0,20,12,8,0.000113334995579935,9.06679964639481E-05,3618
3619,7,1,0,0,4,3,1,2.2666999115987E-05,1.13334995579935E-05,3619
362,1,1,0,0,19,17,2,0.000107668245800938,2.2666999115987E-05,362
3620,7,1,0,0,16,12,4,9.06679964639481E-05,4.53339982319741E-05,3620
3621,7,1,0,0,11,6,5,6.23342475689643E-05,5.66674977899676E-05,3621
3622,7,1,0,0,12,7,5,6.80009973479611E-05,5.66674977899676E-05,3622
3623,7,1,0,0,19,11,8,0.000107668245800938,9.06679964639481E-05,3623
3624,7,1,0,0,14,7,7,7.93344969059546E-05,7.93344969059546E-05,3624
3625,7,1,0,0,37,23,14,0.00020966974182288,0.000158668993811909,3625
3626,7,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,3626
3627,7,1,0,0,19,9,10,0.000107668245800938,0.000113334995579935,3627
3628,7,1,0,0,23,14,9,0.000130335244916925,0.000102001496021942,3628
3629,7,1,0,0,37,23,14,0.00020966974182288,0.000158668993811909,3629
363,1,1,0,0,96,93,3,0.000544007978783689,3.40004986739806E-05,363
3630,7,1,0,0,13,4,9,7.36677471269579E-05,0.000102001496021942,3630
3631,7,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,3631
3632,7,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,3632
3633,7,1,0,0,65,39,26,0.000368338735634789,0.000294670988507831,3633
3634,7,1,0,0,22,9,13,0.000124668495137929,0.000147335494253916,3634
3635,7,1,0,0,27,16,11,0.000153002244032912,0.000124668495137929,3635
3636,7,1,0,0,25,17,8,0.000141668744474919,9.06679964639481E-05,3636
3637,7,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,3637
3638,7,1,0,0,11,8,3,6.23342475689643E-05,3.40004986739806E-05,3638
3639,7,1,0,0,12,5,7,6.80009973479611E-05,7.93344969059546E-05,3639
364,1,1,0,0,9,6,3,5.10007480109708E-05,3.40004986739806E-05,364
3640,7,1,0,0,42,23,19,0.000238003490717864,0.000215336491601877,3640
3641,7,1,0,0,10,7,3,5.66674977899676E-05,3.40004986739806E-05,3641
3642,7,1,0,0,23,11,12,0.000130335244916925,0.000136001994695922,3642
3643,7,1,0,0,24,19,5,0.000136001994695922,5.66674977899676E-05,3643
3644,7,1,0,0,13,5,8,7.36677471269579E-05,9.06679964639481E-05,3644
3645,7,1,0,0,18,7,11,0.000102001496021942,0.000124668495137929,3645
3646,7,1,0,0,17,9,8,9.63347462429449E-05,9.06679964639481E-05,3646
3647,7,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,3647
3648,7,1,0,0,21,10,11,0.000119001745358932,0.000124668495137929,3648
3649,7,1,0,0,15,5,10,8.50012466849514E-05,0.000113334995579935,3649
365,1,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,365
3650,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3650
3651,7,1,0,0,32,19,13,0.000181335992927896,0.000147335494253916,3651
3652,7,1,0,0,7,3,4,3.96672484529773E-05,4.53339982319741E-05,3652
3653,7,1,0,0,4,3,1,2.2666999115987E-05,1.13334995579935E-05,3653
3654,7,1,0,0,12,8,4,6.80009973479611E-05,4.53339982319741E-05,3654
3655,7,1,0,0,15,10,5,8.50012466849514E-05,5.66674977899676E-05,3655
3656,7,1,0,0,22,15,7,0.000124668495137929,7.93344969059546E-05,3656
3657,7,1,0,0,13,7,6,7.36677471269579E-05,6.80009973479611E-05,3657
3658,7,1,0,0,16,7,9,9.06679964639481E-05,0.000102001496021942,3658
3659,7,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,3659
366,1,1,0,0,97,93,4,0.000549674728562686,4.53339982319741E-05,366
3660,7,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,3660
3661,7,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,3661
3662,7,1,0,0,17,6,11,9.63347462429449E-05,0.000124668495137929,3662
3663,7,1,0,0,14,8,6,7.93344969059546E-05,6.80009973479611E-05,3663
3664,7,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,3664
3665,7,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,3665
3666,7,1,0,0,9,3,6,5.10007480109708E-05,6.80009973479611E-05,3666
3667,7,1,0,0,23,13,10,0.000130335244916925,0.000113334995579935,3667
3668,7,1,0,0,11,5,6,6.23342475689643E-05,6.80009973479611E-05,3668
3669,7,1,0,0,7,5,2,3.96672484529773E-05,2.2666999115987E-05,3669
367,1,1,0,0,32,28,4,0.000181335992927896,4.53339982319741E-05,367
3670,7,1,0,0,22,12,10,0.000124668495137929,0.000113334995579935,3670
3671,7,1,0,0,9,6,3,5.10007480109708E-05,3.40004986739806E-05,3671
3672,7,1,0,0,47,22,25,0.000266337239612848,0.000283337488949838,3672
3673,7,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3673
3674,7,1,0,0,38,18,20,0.000215336491601877,0.00022666999115987,3674
3675,7,1,0,0,14,8,6,7.93344969059546E-05,6.80009973479611E-05,3675
3676,7,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3676
3677,7,1,0,0,50,22,28,0.000283337488949838,0.000317337987623819,3677
3678,7,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3678
3679,7,1,0,0,13,6,7,7.36677471269579E-05,7.93344969059546E-05,3679
368,1,1,0,0,34,30,4,0.00019266949248589,4.53339982319741E-05,368
3680,7,1,0,0,43,25,18,0.000243670240496861,0.000204002992043883,3680
3681,7,1,0,0,10,3,7,5.66674977899676E-05,7.93344969059546E-05,3681
3682,7,1,0,0,9,3,6,5.10007480109708E-05,6.80009973479611E-05,3682
3683,7,1,0,0,17,10,7,9.63347462429449E-05,7.93344969059546E-05,3683
3684,7,1,0,0,67,32,35,0.000379672235192783,0.000396672484529773,3684
3685,7,1,0,0,15,3,12,8.50012466849514E-05,0.000136001994695922,3685
3686,7,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3686
3687,7,1,0,0,33,17,16,0.000187002742706893,0.000181335992927896,3687
3688,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3688
3689,7,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,3689
369,1,1,0,0,26,23,3,0.000147335494253916,3.40004986739806E-05,369
3690,7,1,0,0,26,14,12,0.000147335494253916,0.000136001994695922,3690
3691,7,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,3691
3692,7,1,0,0,38,16,22,0.000215336491601877,0.000249336990275857,3692
3693,7,1,0,0,29,10,19,0.000164335743590906,0.000215336491601877,3693
3694,7,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,3694
3695,7,1,0,0,15,4,11,8.50012466849514E-05,0.000124668495137929,3695
3696,7,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,3696
3697,7,1,0,0,21,10,11,0.000119001745358932,0.000124668495137929,3697
3698,7,1,0,0,18,4,14,0.000102001496021942,0.000158668993811909,3698
3699,7,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,3699
37,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,37
370,1,1,0,0,71,67,4,0.00040233923430877,4.53339982319741E-05,370
3700,7,1,0,0,7,4,3,3.96672484529773E-05,3.40004986739806E-05,3700
3701,7,1,0,0,15,9,6,8.50012466849514E-05,6.80009973479611E-05,3701
3702,7,1,0,0,38,17,21,0.000215336491601877,0.000238003490717864,3702
3703,7,1,0,0,15,9,6,8.50012466849514E-05,6.80009973479611E-05,3703
3704,7,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,3704
3705,7,1,0,0,38,20,18,0.000215336491601877,0.000204002992043883,3705
3706,7,1,0,0,25,11,14,0.000141668744474919,0.000158668993811909,3706
3707,7,1,0,0,24,10,14,0.000136001994695922,0.000158668993811909,3707
3708,7,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,3708
3709,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3709
371,1,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,371
3710,7,1,0,0,26,13,13,0.000147335494253916,0.000147335494253916,3710
3711,7,1,0,0,29,15,14,0.000164335743590906,0.000158668993811909,3711
3712,7,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,3712
3713,7,1,0,0,26,12,14,0.000147335494253916,0.000158668993811909,3713
3714,7,1,0,0,26,13,13,0.000147335494253916,0.000147335494253916,3714
3715,7,1,0,0,14,6,8,7.93344969059546E-05,9.06679964639481E-05,3715
3716,7,1,0,0,7,2,5,3.96672484529773E-05,5.66674977899676E-05,3716
3717,7,1,0,0,3,2,1,1.70002493369903E-05,1.13334995579935E-05,3717
3718,7,1,0,0,27,16,11,0.000153002244032912,0.000124668495137929,3718
3719,7,1,0,0,23,8,15,0.000130335244916925,0.000170002493369903,3719
372,1,1,0,0,17,16,1,9.63347462429449E-05,1.13334995579935E-05,372
3720,7,1,0,0,10,7,3,5.66674977899676E-05,3.40004986739806E-05,3720
3721,7,1,0,0,30,12,18,0.000170002493369903,0.000204002992043883,3721
3722,7,1,0,0,33,14,19,0.000187002742706893,0.000215336491601877,3722
3723,7,1,0,0,8,1,7,4.53339982319741E-05,7.93344969059546E-05,3723
3724,7,1,0,0,6,,6,3.40004986739806E-05,6.80009973479611E-05,3724
3725,7,1,0,0,19,10,9,0.000107668245800938,0.000102001496021942,3725
3726,7,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,3726
3727,7,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,3727
3728,7,1,0,0,28,10,18,0.000158668993811909,0.000204002992043883,3728
3729,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3729
373,1,1,0,0,94,85,9,0.000532674479225695,0.000102001496021942,373
3730,7,1,0,0,28,9,19,0.000158668993811909,0.000215336491601877,3730
3731,7,1,0,0,40,17,23,0.00022666999115987,0.000260670489833851,3731
3732,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3732
3733,7,1,0,0,3,2,1,1.70002493369903E-05,1.13334995579935E-05,3733
3734,7,1,0,0,49,18,31,0.000277670739170841,0.000351338486297799,3734
3735,7,1,0,0,16,4,12,9.06679964639481E-05,0.000136001994695922,3735
3736,7,1,0,0,12,8,4,6.80009973479611E-05,4.53339982319741E-05,3736
3737,7,1,0,0,39,12,27,0.000221003241380874,0.000306004488065825,3737
3738,7,1,0,0,30,12,18,0.000170002493369903,0.000204002992043883,3738
3739,7,1,0,0,15,7,8,8.50012466849514E-05,9.06679964639481E-05,3739
374,1,1,0,0,68,62,6,0.00038533898497178,6.80009973479611E-05,374
3740,7,1,0,0,27,8,19,0.000153002244032912,0.000215336491601877,3740
3741,7,1,0,0,18,9,9,0.000102001496021942,0.000102001496021942,3741
3742,7,1,0,0,5,3,2,2.83337488949838E-05,2.2666999115987E-05,3742
3743,7,1,0,0,19,8,11,0.000107668245800938,0.000124668495137929,3743
3744,7,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,3744
3745,7,1,0,0,6,2,4,3.40004986739806E-05,4.53339982319741E-05,3745
3746,7,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,3746
3747,7,1,0,0,22,10,12,0.000124668495137929,0.000136001994695922,3747
3748,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3748
3749,7,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,3749
375,1,1,0,0,17,14,3,9.63347462429449E-05,3.40004986739806E-05,375
3750,7,1,0,0,29,14,15,0.000164335743590906,0.000170002493369903,3750
3751,7,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,3751
3752,7,1,0,0,19,7,12,0.000107668245800938,0.000136001994695922,3752
3753,7,1,0,0,25,9,16,0.000141668744474919,0.000181335992927896,3753
3754,7,1,0,0,8,1,7,4.53339982319741E-05,7.93344969059546E-05,3754
3755,7,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,3755
3756,7,1,0,0,61,20,41,0.000345671736518802,0.000464673481877734,3756
3757,7,1,0,0,17,8,9,9.63347462429449E-05,0.000102001496021942,3757
3758,7,1,0,0,44,20,24,0.000249336990275857,0.000272003989391844,3758
3759,7,1,0,0,19,7,12,0.000107668245800938,0.000136001994695922,3759
376,1,1,0,0,133,119,14,0.000753677720606569,0.000158668993811909,376
3760,7,1,0,0,17,3,14,9.63347462429449E-05,0.000158668993811909,3760
3761,7,1,0,0,21,5,16,0.000119001745358932,0.000181335992927896,3761
3762,7,1,0,0,17,7,10,9.63347462429449E-05,0.000113334995579935,3762
3763,7,1,0,0,12,5,7,6.80009973479611E-05,7.93344969059546E-05,3763
3764,7,1,0,0,29,13,16,0.000164335743590906,0.000181335992927896,3764
3765,7,1,0,0,4,2,2,2.2666999115987E-05,2.2666999115987E-05,3765
3766,7,1,0,0,10,5,5,5.66674977899676E-05,5.66674977899676E-05,3766
3767,7,1,0,0,10,5,5,5.66674977899676E-05,5.66674977899676E-05,3767
3768,7,1,0,0,23,11,12,0.000130335244916925,0.000136001994695922,3768
3769,7,1,0,0,13,2,11,7.36677471269579E-05,0.000124668495137929,3769
377,1,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,377
3770,7,1,0,0,10,,10,5.66674977899676E-05,0.000113334995579935,3770
3771,7,1,0,0,7,3,4,3.96672484529773E-05,4.53339982319741E-05,3771
3772,7,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,3772
3773,7,1,0,0,14,3,11,7.93344969059546E-05,0.000124668495137929,3773
3774,7,1,0,0,18,7,11,0.000102001496021942,0.000124668495137929,3774
3775,7,1,0,0,9,3,6,5.10007480109708E-05,6.80009973479611E-05,3775
3776,7,1,0,0,19,8,11,0.000107668245800938,0.000124668495137929,3776
3777,7,1,0,0,10,2,8,5.66674977899676E-05,9.06679964639481E-05,3777
3778,7,1,0,0,13,2,11,7.36677471269579E-05,0.000124668495137929,3778
3779,7,1,0,0,19,5,14,0.000107668245800938,0.000158668993811909,3779
378,1,1,0,0,62,52,10,0.000351338486297799,0.000113334995579935,378
3780,7,1,0,0,16,6,10,9.06679964639481E-05,0.000113334995579935,3780
3781,7,1,0,0,4,2,2,2.2666999115987E-05,2.2666999115987E-05,3781
3782,7,1,0,0,32,12,20,0.000181335992927896,0.00022666999115987,3782
3783,7,1,0,0,13,5,8,7.36677471269579E-05,9.06679964639481E-05,3783
3784,7,1,0,0,12,6,6,6.80009973479611E-05,6.80009973479611E-05,3784
3785,7,1,0,0,19,4,15,0.000107668245800938,0.000170002493369903,3785
3786,7,1,0,0,21,7,14,0.000119001745358932,0.000158668993811909,3786
3787,7,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3787
3788,7,1,0,0,12,1,11,6.80009973479611E-05,0.000124668495137929,3788
3789,7,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,3789
379,1,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,379
3790,7,1,0,0,45,16,29,0.000255003740054854,0.000328671487181812,3790
3791,7,1,0,0,21,7,14,0.000119001745358932,0.000158668993811909,3791
3792,7,1,0,0,15,5,10,8.50012466849514E-05,0.000113334995579935,3792
3793,7,1,0,0,49,19,30,0.000277670739170841,0.000340004986739806,3793
3794,7,1,0,0,35,15,20,0.000198336242264887,0.00022666999115987,3794
3795,7,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,3795
3796,7,1,0,0,11,3,8,6.23342475689643E-05,9.06679964639481E-05,3796
3797,7,1,0,0,43,10,33,0.000243670240496861,0.000374005485413786,3797
3798,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3798
3799,7,1,0,0,14,5,9,7.93344969059546E-05,0.000102001496021942,3799
38,0,1,0,0,9,7,2,5.10007480109708E-05,2.2666999115987E-05,38
380,1,1,0,0,11,9,2,6.23342475689643E-05,2.2666999115987E-05,380
3800,7,1,0,0,49,11,38,0.000277670739170841,0.000430672983203754,3800
3801,7,1,0,0,3,2,1,1.70002493369903E-05,1.13334995579935E-05,3801
3802,7,1,0,0,16,3,13,9.06679964639481E-05,0.000147335494253916,3802
3803,7,1,0,0,21,4,17,0.000119001745358932,0.00019266949248589,3803
3804,7,1,0,0,49,12,37,0.000277670739170841,0.00041933948364576,3804
3805,7,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,3805
3806,7,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,3806
3807,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3807
3808,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3808
3809,7,1,0,0,16,5,11,9.06679964639481E-05,0.000124668495137929,3809
381,1,1,0,0,12,10,2,6.80009973479611E-05,2.2666999115987E-05,381
3810,7,1,0,0,35,8,27,0.000198336242264887,0.000306004488065825,3810
3811,7,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,3811
3812,7,1,0,0,7,,7,3.96672484529773E-05,7.93344969059546E-05,3812
3813,7,1,0,0,7,3,4,3.96672484529773E-05,4.53339982319741E-05,3813
3814,7,1,0,0,8,1,7,4.53339982319741E-05,7.93344969059546E-05,3814
3815,7,1,0,0,15,4,11,8.50012466849514E-05,0.000124668495137929,3815
3816,7,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,3816
3817,7,1,0,0,12,4,8,6.80009973479611E-05,9.06679964639481E-05,3817
3818,7,1,0,0,14,2,12,7.93344969059546E-05,0.000136001994695922,3818
3819,7,1,0,0,13,4,9,7.36677471269579E-05,0.000102001496021942,3819
382,1,1,0,0,12,9,3,6.80009973479611E-05,3.40004986739806E-05,382
3820,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3820
3821,7,1,0,0,26,10,16,0.000147335494253916,0.000181335992927896,3821
3822,7,1,0,0,30,13,17,0.000170002493369903,0.00019266949248589,3822
3823,7,1,0,0,14,3,11,7.93344969059546E-05,0.000124668495137929,3823
3824,7,1,0,0,50,13,37,0.000283337488949838,0.00041933948364576,3824
3825,7,1,0,0,27,4,23,0.000153002244032912,0.000260670489833851,3825
3826,7,1,0,0,32,14,18,0.000181335992927896,0.000204002992043883,3826
3827,7,1,0,0,8,,8,4.53339982319741E-05,9.06679964639481E-05,3827
3828,7,1,0,0,28,4,24,0.000158668993811909,0.000272003989391844,3828
3829,7,1,0,0,37,6,31,0.00020966974182288,0.000351338486297799,3829
383,1,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,383
3830,7,1,0,0,108,28,80,0.00061200897613165,0.000906679964639481,3830
3831,7,1,0,0,25,6,19,0.000141668744474919,0.000215336491601877,3831
3832,7,1,0,0,12,,12,6.80009973479611E-05,0.000136001994695922,3832
3833,7,1,0,0,32,11,21,0.000181335992927896,0.000238003490717864,3833
3834,7,1,0,0,7,1,6,3.96672484529773E-05,6.80009973479611E-05,3834
3835,7,1,0,0,26,5,21,0.000147335494253916,0.000238003490717864,3835
3836,7,1,0,0,22,8,14,0.000124668495137929,0.000158668993811909,3836
3837,7,1,0,0,17,3,14,9.63347462429449E-05,0.000158668993811909,3837
3838,7,1,0,0,61,17,44,0.000345671736518802,0.000498673980551715,3838
3839,7,1,0,0,5,,5,2.83337488949838E-05,5.66674977899676E-05,3839
384,1,1,0,0,4,2,2,2.2666999115987E-05,2.2666999115987E-05,384
3840,7,1,0,0,12,1,11,6.80009973479611E-05,0.000124668495137929,3840
3841,7,1,0,0,33,6,27,0.000187002742706893,0.000306004488065825,3841
3842,7,1,0,0,41,11,30,0.000232336740938867,0.000340004986739806,3842
3843,7,1,0,0,8,1,7,4.53339982319741E-05,7.93344969059546E-05,3843
3844,7,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3844
3845,7,1,0,0,20,4,16,0.000113334995579935,0.000181335992927896,3845
3846,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3846
3847,7,1,0,0,13,3,10,7.36677471269579E-05,0.000113334995579935,3847
3848,7,1,0,0,6,1,5,3.40004986739806E-05,5.66674977899676E-05,3848
3849,7,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,3849
385,1,1,0,0,8,6,2,4.53339982319741E-05,2.2666999115987E-05,385
3850,7,1,0,0,20,,20,0.000113334995579935,0.00022666999115987,3850
3851,7,1,0,0,59,9,50,0.000334338236960809,0.000566674977899676,3851
3852,7,1,0,0,22,7,15,0.000124668495137929,0.000170002493369903,3852
3853,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3853
3854,7,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,3854
3855,7,1,0,0,15,1,14,8.50012466849514E-05,0.000158668993811909,3855
3856,7,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3856
3857,7,1,0,0,11,2,9,6.23342475689643E-05,0.000102001496021942,3857
3858,7,1,0,0,32,6,26,0.000181335992927896,0.000294670988507831,3858
3859,7,1,0,0,6,2,4,3.40004986739806E-05,4.53339982319741E-05,3859
386,1,1,0,0,3,2,1,1.70002493369903E-05,1.13334995579935E-05,386
3860,7,1,0,0,37,6,31,0.00020966974182288,0.000351338486297799,3860
3861,7,1,0,0,16,2,14,9.06679964639481E-05,0.000158668993811909,3861
3862,7,1,0,0,19,2,17,0.000107668245800938,0.00019266949248589,3862
3863,7,1,0,0,11,1,10,6.23342475689643E-05,0.000113334995579935,3863
3864,7,1,0,0,7,1,6,3.96672484529773E-05,6.80009973479611E-05,3864
3865,7,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3865
3866,7,1,0,0,19,3,16,0.000107668245800938,0.000181335992927896,3866
3867,7,1,0,0,26,2,24,0.000147335494253916,0.000272003989391844,3867
3868,7,1,0,0,18,4,14,0.000102001496021942,0.000158668993811909,3868
3869,7,1,0,0,32,6,26,0.000181335992927896,0.000294670988507831,3869
387,1,1,0,0,36,30,6,0.000204002992043883,6.80009973479611E-05,387
3870,7,1,0,0,26,7,19,0.000147335494253916,0.000215336491601877,3870
3871,7,1,0,0,8,1,7,4.53339982319741E-05,7.93344969059546E-05,3871
3872,7,1,0,0,14,3,11,7.93344969059546E-05,0.000124668495137929,3872
3873,7,1,0,0,38,10,28,0.000215336491601877,0.000317337987623819,3873
3874,7,1,0,0,14,3,11,7.93344969059546E-05,0.000124668495137929,3874
3875,7,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,3875
3876,7,1,0,0,9,,9,5.10007480109708E-05,0.000102001496021942,3876
3877,7,1,0,0,55,11,44,0.000311671237844822,0.000498673980551715,3877
3878,7,1,0,0,10,1,9,5.66674977899676E-05,0.000102001496021942,3878
3879,7,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,3879
388,1,1,0,0,38,31,7,0.000215336491601877,7.93344969059546E-05,388
3880,7,1,0,0,10,2,8,5.66674977899676E-05,9.06679964639481E-05,3880
3881,7,1,0,0,18,,18,0.000102001496021942,0.000204002992043883,3881
3882,7,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3882
3883,7,1,0,0,15,2,13,8.50012466849514E-05,0.000147335494253916,3883
3884,7,1,0,0,34,7,27,0.00019266949248589,0.000306004488065825,3884
3885,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3885
3886,7,1,0,0,29,4,25,0.000164335743590906,0.000283337488949838,3886
3887,7,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3887
3888,7,1,0,0,10,2,8,5.66674977899676E-05,9.06679964639481E-05,3888
3889,7,1,0,0,15,2,13,8.50012466849514E-05,0.000147335494253916,3889
389,1,1,0,0,48,42,6,0.000272003989391844,6.80009973479611E-05,389
3890,7,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3890
3891,7,1,0,0,24,5,19,0.000136001994695922,0.000215336491601877,3891
3892,7,1,0,0,13,2,11,7.36677471269579E-05,0.000124668495137929,3892
3893,7,1,0,0,6,1,5,3.40004986739806E-05,5.66674977899676E-05,3893
3894,7,1,0,0,9,1,8,5.10007480109708E-05,9.06679964639481E-05,3894
3895,7,1,0,0,13,,13,7.36677471269579E-05,0.000147335494253916,3895
3896,7,1,0,0,21,5,16,0.000119001745358932,0.000181335992927896,3896
3897,7,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,3897
3898,7,1,0,0,16,1,15,9.06679964639481E-05,0.000170002493369903,3898
3899,7,1,0,0,7,1,6,3.96672484529773E-05,6.80009973479611E-05,3899
39,0,1,0,0,15,12,3,8.50012466849514E-05,3.40004986739806E-05,39
390,1,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,390
3900,7,1,0,0,34,7,27,0.00019266949248589,0.000306004488065825,3900
3901,7,1,0,0,8,2,6,4.53339982319741E-05,6.80009973479611E-05,3901
3902,7,1,0,0,42,6,36,0.000238003490717864,0.000408005984087767,3902
3903,7,1,0,0,18,3,15,0.000102001496021942,0.000170002493369903,3903
3904,7,1,0,0,7,,7,3.96672484529773E-05,7.93344969059546E-05,3904
3905,7,1,0,0,8,,8,4.53339982319741E-05,9.06679964639481E-05,3905
3906,7,1,0,0,44,7,37,0.000249336990275857,0.00041933948364576,3906
3907,7,1,0,0,26,2,24,0.000147335494253916,0.000272003989391844,3907
3908,7,1,0,0,7,,7,3.96672484529773E-05,7.93344969059546E-05,3908
3909,7,1,0,0,22,4,18,0.000124668495137929,0.000204002992043883,3909
391,1,1,0,0,61,52,9,0.000345671736518802,0.000102001496021942,391
3910,7,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3910
3911,7,1,0,0,7,,7,3.96672484529773E-05,7.93344969059546E-05,3911
3912,7,1,0,0,15,1,14,8.50012466849514E-05,0.000158668993811909,3912
3913,7,1,0,0,18,,18,0.000102001496021942,0.000204002992043883,3913
3914,7,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,3914
3915,7,1,0,0,22,3,19,0.000124668495137929,0.000215336491601877,3915
3916,7,1,0,0,7,1,6,3.96672484529773E-05,6.80009973479611E-05,3916
3917,7,1,0,0,15,,15,8.50012466849514E-05,0.000170002493369903,3917
3918,7,1,0,0,31,3,28,0.0001756692431489,0.000317337987623819,3918
3919,7,1,0,0,12,,12,6.80009973479611E-05,0.000136001994695922,3919
392,1,1,0,0,39,36,3,0.000221003241380874,3.40004986739806E-05,392
3920,7,1,0,0,16,4,12,9.06679964639481E-05,0.000136001994695922,3920
3921,7,1,0,0,30,,30,0.000170002493369903,0.000340004986739806,3921
3922,7,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3922
3923,7,1,0,0,7,,7,3.96672484529773E-05,7.93344969059546E-05,3923
3924,7,1,0,0,41,4,37,0.000232336740938867,0.00041933948364576,3924
